"Story","Title","Result","Date","Stability","Duration (s)"
"Browse Top Level Category","Gear with Empty LHS","SUCCESS","2016-07-28T10:46:12.587+01:00","0.0","24.77"
"Browse Top Level Category","Sale without Products","SUCCESS","2016-07-28T10:46:56.979+01:00","0.0","15.58"
"Browse Top Level Category","Training with Promo Only","SUCCESS","2016-07-28T10:46:38.078+01:00","0.0","17.63"
"Browse Top Level Category","What's New, Women and Men","SUCCESS","2016-07-28T10:45:48.016+01:00","0.0","22.95"
