"Story","Title","Result","Date","Stability","Duration (s)"
"Browse Top Level Category","Gear with Empty LHS","SUCCESS","2016-07-31T00:59:21.880+01:00","0.0","26.51"
"Browse Top Level Category","Sale without Products","SUCCESS","2016-07-31T01:00:10.319+01:00","0.0","18.36"
"Browse Top Level Category","Training with Promo Only","SUCCESS","2016-07-31T00:59:49.871+01:00","0.0","18.8"
"Browse Top Level Category","What's New, Women and Men","SUCCESS","2016-07-31T00:58:16.414+01:00","0.0","63.29"
